Control,Perturbado,Estrés (100×W),t_d
0.052717593988718586,0.05271832964072926,0.05232994657869869,4.75
0.05146868079255908,0.05146912922345861,0.051083421490046126,4.791666666666667
0.05066042442981584,0.05066072338207127,0.05027792877699167,4.833333333333333
0.050137396381482444,0.0501375923407578,0.0497582032787115,4.875
0.04979906451480332,0.0497990992396243,0.049424046381749874,4.916666666666667
0.04958015609659933,0.049580182747703386,0.04921081067851693,4.958333333333333
0.04943869420432431,0.04943863937891666,0.04907658815470182,5.0
0.0493473325567715,0.04934730267852247,0.04899409665549412,5.041666666666667
0.04928840036078796,0.04928838203696851,0.048945427036325935,5.083333333333333
0.049250410925907026,0.04925040134132225,0.04891874148414839,5.125
0.049225894067037354,0.049225877450513954,0.0489059666066109,5.166666666666667
0.04920999359096448,0.049209972404748246,0.04890163061860223,5.208333333333333
0.04919963426693231,0.0491995284581363,0.04890197110711146,5.25
0.04982102667727283,0.04982097523835918,0.04952844681005406,5.291666666666667
0.05072274463965441,0.050722686300270846,0.05043035036131024,5.333333333333333
0.05144719462390303,0.05144712929149573,0.051152923582798306,5.375
0.05197497690039105,0.051974920836798714,0.05167722541527038,5.416666666666667
0.05235877763761167,0.05235872622453443,0.05205582021050147,5.458333333333333
0.052648135059550176,0.0526480874271651,0.05233808907667249,5.5
0.052877553237628834,0.05287748009025244,0.05255850285893103,5.541666666666667
0.05306674789981067,0.05306669067519967,0.05273701311939116,5.583333333333333
0.05322033929194688,0.053220366736572974,0.05287864409252068,5.625
0.05331600791067004,0.053316060032419704,0.052961721170442594,5.666666666666667
0.05324098014428414,0.05324108861832101,0.052875300457882725,5.708333333333333
0.05251463116757426,0.05251477373834763,0.05214362312937859,5.75
0.05133255422175905,0.05133265847516921,0.05096336674763732,5.791666666666667
0.050569865331445786,0.05056991456296882,0.05020294985543599,5.833333333333333
0.050077830815315985,0.05007785469415954,0.04971377846159146,5.875
0.049760502629309616,0.04976046896324488,0.04940030467877495,5.916666666666667
0.04955591272364682,0.04955587675083377,0.04920099766754733,5.958333333333333
0.049424131719492656,0.04942409440873142,0.04907610929484171,6.0
0.04933934785533821,0.0493393055805681,0.04899982624555671,6.041666666666667
0.04928486056151149,0.04928483601019767,0.048955241749932425,6.083333333333333
0.04924987573983525,0.04924986314783881,0.04893115882093275,6.125
0.049227389056849695,0.049227368501839286,0.04891999909519745,6.166666666666667
0.04921285523372871,0.04921283076021228,0.048916622112264004,6.208333333333333
0.0492033348811415,0.04920329681531604,0.04891757974493406,6.25
0.0497846170214668,0.04978458242291761,0.04950400177527129,6.291666666666667
0.05063386296685501,0.05063379879893181,0.05035378393601388,6.333333333333333
0.05132260482327737,0.051322529610654526,0.051041042932376275,6.375
0.051829880509803236,0.05182979814165955,0.05154519366203267,6.416666666666667
0.052202356638273335,0.052202280646098276,0.0519128079022836,6.458333333333333
0.05248402758039484,0.05248396411872208,0.05218777434314708,6.5
0.05270515153653728,0.0527050980410615,0.052400359027621246,6.541666666666667
0.052882551498626175,0.052882523667300105,0.052567613719917264,6.583333333333333
0.053019388137742526,0.05301938136471408,0.052693096407247876,6.625
0.05309422881618792,0.053094165523948134,0.052756048161078845,6.666666666666667
0.05300266107321257,0.05300264983584882,0.05265378328735382,6.708333333333333
0.05230431504850535,0.05230406663246674,0.05194978028376605,6.75
0.05119230442679245,0.05119204964380301,0.050839188382386914,6.791666666666667
0.05047703330053592,0.05047688262683769,0.05012582189089825,6.833333333333333
0.05001710930109696,0.05001700241742454,0.04966839360784461,6.875
0.0497214830923161,0.04972139077481816,0.04937628739683935,6.916666666666667
0.04953159444151428,0.04953149411519746,0.04919131494918457,6.958333333333333
0.049409716262686455,0.0494096313601001,0.04907599067760129,7.0
0.049331596230983724,0.04933149825173847,0.04900603099874607,7.041666666666667
0.049281616687906205,0.04928154540939417,0.04896558295558683,7.083333333333333
0.04924966070103007,0.049249609363420974,0.048944113615321076,7.125
0.049229210145044895,0.049229165524470625,0.048934576162903254,7.166666666666667
0.04921603719999661,0.04921600018261662,0.048932149537266906,7.208333333333333
0.049207440452903366,0.04920742628053121,0.04893348778378433,7.25
0.04974923257864011,0.049749130997749684,0.04948045294543466,7.291666666666667
0.05054508629240362,0.05054501267315028,0.05027725839955498,7.333333333333333
0.051195165020103635,0.05119509363530171,0.050926285939147796,7.375
0.05167779718053992,0.05167773291862639,0.05140619575185182,7.416666666666667
0.052034549047527016,0.05203448815965096,0.05175849999464566,7.458333333333333
0.05230470019385468,0.05230464753604656,0.05202238346309732,7.5
0.05251493262786022,0.05251491795951373,0.052224568699513876,7.541666666666667
0.05267968356886747,0.05267968360639978,0.052379728239797585,7.583333333333333
0.052801024430026225,0.0528010590692097,0.052490417638054815,7.625
0.052858696115022544,0.052858698942886764,0.0525368977777357,7.666666666666667
0.05275624398874988,0.05275624269179441,0.052424367677458804,7.708333333333333
0.05208995680070513,0.05208992128770652,0.051753095756066896,7.75
0.05105004429543644,0.05104993795811866,0.05071384501428798,7.791666666666667
0.050383404354683616,0.050383348916554896,0.050048484151879735,7.833333333333333
0.049956241718072995,0.049956200803933135,0.04962329151493321,7.875
0.04968265377036555,0.049682601242600176,0.0493528089460855,7.916666666666667
0.049507608405765686,0.049507521366650216,0.04918227499627763,7.958333333333333
0.0493956867926775,0.04939563784420316,0.049076532502087745,8.0
0.04932426355405293,0.04932423890307634,0.049012884248676954,8.041666666666666
0.04927877510936486,0.04927876118255795,0.04897649980490871,8.083333333333334
0.04924982966028223,0.04924981252616413,0.04895759640079653,8.125
0.04923139262599055,0.04923136927147845,0.048949649085768085,8.166666666666666
0.049219561679057,0.04921953414718629,0.0489481440521668,8.208333333333334
0.04921184199636898,0.049211871689352225,0.04895004733199141,8.25
0.049715106833390685,0.04971510495180291,0.04945851484472109,8.291666666666666
0.05045768437854577,0.05045766861953952,0.0502023709737083,8.333333333333334
0.051067381209572785,0.05106735108074099,0.05081137214099893,8.375
0.051522492978996214,0.05152244806985295,0.05126412448056177,8.416666666666666
0.051860300266569063,0.0518602559462892,0.0515978634721268,8.458333333333334
0.05211611747780699,0.052116073397825216,0.05184782957347662,8.5
0.052313645607890084,0.05231363595448495,0.05203779541806982,8.541666666666666
0.052465442593046946,0.052465404367873406,0.05218055593538663,8.583333333333334
0.052572752533198645,0.052572808238383464,0.05227786894058857,8.625
0.05261656570423032,0.05261656107874134,0.052311230064940914,8.666666666666666
0.05250792623257911,0.0525079718669589,0.052193105536293506,8.708333333333334
0.05187756930484375,0.05187759077280418,0.051557710710144325,8.75
0.05090971677720096,0.050909746930559156,0.050590096810631625,8.791666666666666
0.05029158958824699,0.050291608175597885,0.049972730999516386,8.833333333333334
0.04989694435314422,0.04989696090594832,0.049579637050751926,8.875
0.04964515117580111,0.04964517829006117,0.049330543145741784,8.916666666666666
0.04948466819428491,0.049484687224293264,0.04917425254851572,8.958333333333334
0.04938252759735657,0.04938254605738122,0.04907789093010951,9.0
0.04931765135580562,0.049317662407956604,0.049020440472205246,9.041666666666666
0.04927653056799404,0.04927654359413075,0.04898805877530458,9.083333333333334
0.04925050487373436,0.049250482048494776,0.04897167552699919,9.125
0.04923400735387985,0.049233985253613076,0.04896524425571124,9.166666666666666
0.049223467601616604,0.04922344624760857,0.04896459019636346,9.208333333333334
0.04921659813277019,0.04921656123374055,0.04896688474757721,9.25
0.04968288577436978,0.049682792768260056,0.04943833948617321,9.291666666666666
0.05037309871885098,0.05037300223004595,0.05013011157873825,9.333333333333334
0.05094177803181354,0.05094170301905976,0.050698447668896536,9.375
0.05136766152198327,0.05136757956587863,0.051122372092055404,9.416666666666666
0.05168445520779603,0.051684382326522164,0.05143548859332556,9.458333333333334
0.05192410407499856,0.05192402771479154,0.05166971113458138,9.5
0.05210787527407892,0.05210780093041523,0.05184640255013121,9.541666666666666
0.05224679461215765,0.05224674282511348,0.05197685512099747,9.583333333333334
0.05234163356134537,0.05234164834118771,0.05206229409181091,9.625
0.052374573995525246,0.05237454232994156,0.05208535797398352,9.666666666666666
0.05226357012792212,0.05226347947460144,0.051965382797175524,9.708333333333334
0.05167100629441373,0.051670970483542446,0.051367990451235385,9.75
0.05077395598601992,0.05077392778104457,0.05047061311869516,9.791666666666666
0.05020321042526974,0.05020321315262727,0.04990021108193834,9.833333333333334
0.04984027507512098,0.04984026455566317,0.049538437770868256,9.875
0.04960963344470742,0.04960964826692517,0.049310193645273045,9.916666666666666
0.049463266826180644,0.0494632736298659,0.0491677043772952,9.958333333333334
0.04937054815558583,0.04937053962104918,0.049080472254447616,10.0
0.04931194522906858,0.04931193358265714,0.04902890452612352,10.041666666666666
0.049275000432312414,0.04927498278066927,0.04900029362399276,10.083333333333334
0.049251747874158834,0.0492517297634164,0.04898627371374955,10.125
0.04923709393959195,0.04923707367530564,0.04898125251446972,10.166666666666666
0.049227765521441515,0.04922774951157561,0.048981385314920134,10.208333333333334
0.049221737533023564,0.04922171214457784,0.048984069572702245,10.25
0.049652595899671775,0.04965261593168104,0.0494201550763269,10.291666666666666
0.05029218717247012,0.05029216243700357,0.050061527136533,10.333333333333334
0.050820270889512485,0.050820244623089435,0.05058956725844697,10.375
0.05121636160197097,0.0512163396592358,0.05098399984046732,10.416666666666666
0.051511152741127136,0.05151112270189609,0.051275477638517024,10.458333333333334
0.051733749395809686,0.05173371903470527,0.0514930743322586,10.5
0.05190339661640299,0.05190335230102165,0.051656136569120915,10.541666666666666
0.05202991647486251,0.05202989609231551,0.051774705983187876,10.583333333333334
0.052113782936067735,0.05211378546257416,0.05184967468942851,10.625
0.052138197806722804,0.05213819301965734,0.0518647929708428,10.666666666666666
0.05202753224212787,0.05202755222751165,0.051745743309322585,10.708333333333334
0.05147335232464031,0.05147355159388205,0.05118681015836729,10.75
0.050644773945731004,0.050644799805309504,0.050357441365927014,10.791666666666666
0.05011962212949096,0.05011964851886481,0.0498322749228395,10.833333333333334
0.049787049697053734,0.049787057833909326,0.04950055076311537,10.875
0.049576631843241625,0.049576638639508536,0.04929221733399293,10.916666666666666
0.04944373591372419,0.04944371374363759,0.049162866543956615,10.958333333333334
0.049359927848026106,0.04935993037065062,0.04908426469696122,11.0
0.04930725760307157,0.049307256731656306,0.04903828675934121,11.041666666666666
0.04927424365323707,0.049274240776651664,0.04901322639817436,11.083333333333334
0.04925359592852319,0.049253587201672784,0.04900138456144258,11.125
0.049240656880982156,0.049240646921514544,0.048997633794238146,11.166666666666666
0.04923246324024684,0.049232440400830316,0.048998467358854235,11.208333333333334
0.04922712022475862,0.0492271131288887,0.04900155018034598,11.25
0.04962462095954617,0.0496246364591146,0.04940415649578505,11.291666666666666
0.05021584064079134,0.05021581102186033,0.04999733765312331,11.333333333333334
0.05070451495527862,0.05070447232541193,0.05048623156804238,11.375
0.051071146161799745,0.05107108623846322,0.050851479136919266,11.416666666666666
0.05134381444930796,0.05134376403584556,0.051121169778055114,11.458333333333334
0.051549230813096494,0.051549182142969496,0.05132194419611764,11.5
0.05170492078969029,0.05170487625240342,0.05147148102866793,11.541666666666666
0.05181974199216596,0.051819688431689506,0.05157886900346086,11.583333333333334
0.05189388045250771,0.05189389142188361,0.051644713679376245,11.625
0.05191163561741389,0.05191171898952114,0.05165384584135688,11.666666666666666
0.051803312243170536,0.05180340124220802,0.051537574722616185,11.708333333333334
0.051287022556725625,0.051287137051546756,0.05101656025937851,11.75
0.050523564820237524,0.05052351989497865,0.05025196405713235,11.791666666666666
0.05004171103690039,0.050041697246833446,0.049769720669986715,11.833333333333334
0.04973788047720152,0.049737854616643006,0.04946643261314164,11.875
0.04954652845986118,0.04954650784636744,0.049276860019712855,11.916666666666666
0.049426254405322785,0.049426217099962075,0.049159856417223015,11.958333333333334
0.049350809987912726,0.04935078961532764,0.04908930864892109,12.0
0.04930365677376183,0.04930365303959309,0.049048510547476235,12.041666666666666
0.04927429475547215,0.04927429660645503,0.04902672949020879,12.083333333333334
0.049256049448838865,0.04925604138789215,0.04901686735126695,12.125
0.049244689146136,0.04924467699443557,0.049014279525166675,12.166666666666666
0.04923753160886773,0.04923751616027174,0.04901572789704742,12.208333333333334
0.04923299556942835,0.049232940009832686,0.04901913227783881,12.25
0.0495991503273259,0.04959909995330411,0.04939032763513363,12.291666666666666
0.05014465469978351,0.05014458034981029,0.04993798005262676,12.333333333333334
0.05059570733557289,0.05059563790623481,0.0503894812865275,12.375
0.05093386212750206,0.05093378830419384,0.05072652430510585,12.416666666666666
0.05118497533373972,0.051184910426726626,0.050974962210907214,12.458333333333334
0.051373623671698176,0.051373573849641335,0.05115934026440994,12.5
0.051515906480865264,0.05151587836155585,0.05129589436599927,12.541666666666666
0.05161985885231177,0.05161982313013808,0.05139289383151789,12.583333333333334
0.05168550576516719,0.051685533104762996,0.05145076506873125,12.625
0.05169820348206072,0.05169818058660808,0.0514553063871038,12.666666666666666
0.051593404471005064,0.05159343257967197,0.05134303238415376,12.708333333333334
0.051113696154459536,0.051113750247010405,0.05085868761976288,12.75
0.05041147160526955,0.05041144037402866,0.05015499543380414,12.791666666666666
0.049970163150939204,0.04997016856913496,0.049713049921147306,12.833333333333334
0.04969315863934158,0.04969316359005872,0.049436331969797645,12.875
0.049519522091197095,0.04951950450098216,0.04926427321082669,12.916666666666666
0.04941097241082683,0.049410908022280875,0.04915872184938052,12.958333333333334
0.04934321357641043,0.049343207705924895,0.0490955895463977,13.0
0.0493011613982661,0.0493011519844277,0.04905955359530742,13.041666666666666
0.049275134654270324,0.049275125905528724,0.049040757559589455,13.083333333333334
0.04925909322111485,0.049259059771169664,0.04903269589318608,13.125
0.04924917460593374,0.049249144493455806,0.04903112704111399,13.166666666666666
0.049242951117550254,0.04924292708889632,0.04903309620837936,13.208333333333334
0.04923897594519771,0.049238962310116444,0.049036576839847607,13.25
0.04957600022421353,0.04957595344955146,0.04937848855080477,13.291666666666666
0.050078753340883735,0.05007869382935213,0.049883532962115985,13.333333333333334
0.05049440490451215,0.050494343872892214,0.050299830950409775,13.375
0.050805603470159263,0.05080553659417365,0.05061016574875951,13.416666666666666
0.05103619889511563,0.0510361447222602,0.050838380237107524,13.458333333333334
0.05120893330939091,0.05120886769819364,0.05100719271939144,13.5
0.05133862501399448,0.0513385573616498,0.05113154648304566,13.541666666666666
0.0514326365639169,0.05143256774715948,0.05121903370064713,13.583333333333334
0.05149080422946491,0.051490850957931,0.05126995597709565,13.625
0.05149952996504197,0.05149953627662431,0.051271005140599325,13.666666666666666
0.05139900886894354,0.0513990210007271,0.051163398016175914,13.708333333333334
0.05095396393318278,0.050954193787710426,0.05071388977744462,13.75
0.0503087016538823,0.05030876598091156,0.0500669159191396,13.791666666666666
0.04990506332258663,0.04990511424284214,0.04966238734745924,13.833333333333334
0.04965289707002342,0.049652925577943055,0.049410300170036815,13.875
0.049495638450141745,0.04949562454417414,0.04925436305267039,13.916666666666666
0.049397822894247725,0.04939777974179519,0.049159338589612286,13.958333333333334
0.04933714040753242,0.04933709804905261,0.04910302317665153,14.0
0.04929973002079463,0.049299687831396606,0.049071329796676784,14.041666666666666
0.04927674644702283,0.049276731848086085,0.049055203549027336,14.083333333333334
0.04926269360664351,0.04926265656820144,0.0490487725608045,14.125
0.04925406949338229,0.04925404249923346,0.04904808017195467,14.166666666666666
0.04924868588972652,0.049248664359552316,0.04905046786269987,14.208333333333334
0.049245180807411026,0.04924514067966837,0.04905409970867887,14.25
0.049555224766792846,0.049555150865231275,0.0493688186511689,14.291666666666666
0.05001828237676483,0.05001820560576002,0.04983422454174244,14.333333333333334
0.05040096754825161,0.05040089477683284,0.05021769897381433,14.375
0.05068699055099321,0.050686917775651756,0.05050305589232696,14.416666666666666
0.05089840091690078,0.05089834373510856,0.050712321224545776,14.458333333333334
0.05105627941956272,0.05105622193377349,0.05086656120626491,14.5
0.051174328215034544,0.051174268401657015,0.0509796224040872,14.541666666666666
0.05125930675914256,0.05125926440113315,0.051058496210876915,14.583333333333334
0.051311010560588156,0.05131100383354644,0.05110335270965549,14.625
0.0513164913835128,0.051316509872335395,0.05110166341144656,14.666666666666666
0.05122048440775027,0.05122053896726753,0.05099897105496264,14.708333333333334
0.05080800486127329,0.05080810275027928,0.0505820692283316,14.75
0.0502153751699667,0.050215482679011894,0.049987671218697016,14.791666666666666
0.049846448508182276,0.04984653799089604,0.04961767133219214,14.833333333333334
0.049617088189422155,0.049617134011300856,0.049388200812329974,14.875
0.049474791438518094,0.04947478866947186,0.049247043579277665,14.916666666666666
0.04938675933364858,0.049386748296884164,0.04916162046834694,14.958333333333334
0.04933253433622628,0.04933248722399788,0.04911143951806168,15.0
0.04929931514687729,0.04929927422144949,0.049083651320327305,15.041666666666666
0.049279076490368376,0.04927904227256427,0.04906994914153991,15.083333333333334
0.04926680166527628,0.04926678409654522,0.04906489655413727,15.125
0.04925933490803101,0.04925931735231971,0.049064972102301374,15.166666666666666
0.04925469692286564,0.04925468219161545,0.049067712282732476,15.208333333333334
0.049251726670359194,0.04925170878586726,0.049071432686409254,15.25
0.04953679141337741,0.04953675380579998,0.04936107697203931,15.291666666666666
0.049963193983145,0.049963145662719324,0.04978987474469121,15.333333333333334
0.05031542285858942,0.05031539038284998,0.05014300993955075,15.375
0.05057817489461752,0.05057814125105461,0.05040524133194352,15.416666666666666
0.050771864476982925,0.050771834452835445,0.050597003156678505,15.458333333333334
0.05091606313035077,0.05091604789249997,0.050737833099090794,15.5
0.05102346521588735,0.051023431183230376,0.050840580969580385,15.541666666666666
0.05110029673530527,0.05110027091720673,0.05091167629489129,15.583333333333334
0.05114628172164019,0.051146275152275524,0.050951215839084636,15.625
0.05114920225988926,0.05114920539862458,0.05094741826827543,15.666666666666666
0.05105777312802139,0.05105783787700362,0.050849744964042036,15.708333333333334
0.050675506933824735,0.050675599275756614,0.05046318764794411,15.75
0.0501312353581786,0.05013135249704815,0.049917003388548556,15.791666666666666
0.04979406829243371,0.04979416586562538,0.049578608615523524,15.833333333333334
0.04958551336709977,0.04958557504068651,0.04936980665821602,15.875
0.04945683552716675,0.0494568686369831,0.04924213071446171,15.916666666666666
0.04937768811548825,0.049377717267241376,0.04916540716387274,15.958333333333334
0.04932926347700206,0.049329287793829196,0.0491208273506082,16.0
0.0492998189561714,0.0492998400557629,0.04909650728391852,16.041666666666668
0.049282036141439,0.049282040120680576,0.049084902806560034,16.083333333333332
0.04927135126657178,0.049271333252987264,0.04908108677776893,16.125
0.04926491022040597,0.049264892661155434,0.04908178983087939,16.166666666666668
0.049260928583838556,0.04926091088790099,0.04908478946740433,16.208333333333332
0.049258436865838855,0.049258297695981335,0.04908859414721453,16.25
0.049520556673611604,0.04952046203509836,0.049355182457103,16.291666666666668
0.04991327728359487,0.04991319339052995,0.049750283889183705,16.333333333333332
0.05023754782651283,0.05023747874174906,0.05007551505816491,16.375
0.05047895848524909,0.050478888142809326,0.05031653514503397,16.416666666666668
0.05065643234815543,0.050656378202285045,0.050492255549441915,16.458333333333332
0.05078814990500409,0.050788099128030215,0.05062084849008196,16.5
0.0508858989078073,0.05088585628024371,0.050714246065711566,16.541666666666668
0.05095541590231842,0.05095536822220347,0.050778399289969495,16.583333333333332
0.05099631546824144,0.0509963246755773,0.050813277477549344,16.625
0.05099711946522883,0.050997177036117954,0.05080775115470362,16.666666666666668
0.05091021880419362,0.05091026240298384,0.05071489020967236,16.708333333333332
0.050555813401554385,0.0505558437621806,0.05035652410241099,16.75
0.05005584776481002,0.05005582064766654,0.04985439273852505,16.791666666666668
0.0497475958247998,0.04974759446569796,0.04954479985737976,16.833333333333332
0.04955793703390103,0.0495579255216291,0.04935477279671912,16.875
0.04944155287269053,0.049441548590426904,0.049239279354620726,16.916666666666668
0.049370461382651276,0.04937042621064374,0.049170410051457836,16.958333333333332
0.04932721482363052,0.04932720715713945,0.049130817712352955,17.0
0.049301153193038454,0.0493011500610743,0.04910963250473338,17.041666666666668
0.049285550684664885,0.049285558960456145,0.04909990911668481,17.083333333333332
0.049276274640644574,0.04927626475844799,0.04909714385671653,17.125
0.049270739797126976,0.04927072739308654,0.04909837327532474,17.166666666666668
