W,Q_rio,T,pH,SS,I0,OD,C_procesos,C_obs,t12_bio,theta,n,B,t12_foto_sol,t12_ox8,M_up,ruido
675.7592568858578,25.71588256942737,15.334700102822456,7.629123323210646,318.03921083039535,0.0,6.888606916109277,0.00028711816850731254,0.00031248886646916094,67.5560135160565,1.0309215887239191,0.04985488831883073,23.190046428435537,1.8590369178987225,1.6249971312382012,71.96357353302912,1.001262336760482
1048.5835021711262,19.268985494302246,17.007680086053195,7.978458526739904,93.97076029439108,0.0,6.212557739845626,0.0005837256225853148,0.0006330068278888013,104.78247205914268,1.0602780802612222,0.03928159835038879,17.750678912265034,0.9352405720294317,3.7614640691247705,111.23784151871854,0.9946399866389605
1010.7082877030749,11.96528118239633,15.662536735861185,7.140869518382007,16.05764133605368,340.3609562618314,6.925380432414001,0.0008510571452733769,0.0011353554126531885,32.81217049652382,1.0562106777346967,0.03994884246569347,21.507262425848243,1.8295663996444995,1.6183187113405255,174.51072343316125,1.1474803779902099
1361.556527544039,13.462966506054048,16.51614263219441,7.625284512068649,69.71340273356809,0.0,6.85257813460951,0.0010519294874734417,0.0010750023104445546,54.938913618628604,1.032731409586988,0.04772642782624449,15.325698367543074,0.8029529341562565,1.188600649471295,158.50258934452614,0.9390023486487242
1137.5380259940061,22.474779181819255,17.86163493628359,7.6831709870362905,273.5428698995579,0.0,6.456903740882891,0.0005485812308501692,0.0006454040496129287,119.31476596452495,1.053687028441928,0.04658513598968892,18.49540973935976,0.8212070137462812,2.710320297591423,143.92694027377473,1.05563731313323
1047.9835290544218,16.82512339912989,13.79526642643582,7.255471973641658,130.58356390328828,105.90327724121865,7.029116852350593,0.000657710815218478,0.0009039171315842784,36.57619608623903,1.0444524868568659,0.04700122837832245,16.393357250055452,1.0238640542007622,1.284225217999286,206.69024170721397,1.155516115752273
1034.5675327361464,29.89839464163655,17.257270293619516,7.834701189685224,325.61554488792507,0.0,6.571604188798153,0.0003810086654069449,0.0003864358594448633,106.76496237420679,1.0446588876690293,0.04773573173165583,18.81071888958794,1.0753529219385949,2.3860295596131333,75.38654475369502,0.960888483508875
840.5666093372633,13.182360557370616,15.306371962528068,7.328580645965841,52.28080900109162,0.0,7.143287665673754,0.0006618581259414064,0.0009929623242120335,64.02920224952521,1.0320723491143209,0.049957857854887766,21.319196524727335,1.154187959575249,1.9437652716891975,228.1769602294321,1.1909527484705211
657.1757518720696,10.35929198025104,13.208492099386088,7.742116942499548,21.276181050455396,447.9423419661659,6.887096035827202,0.0006237009505319134,0.0007436549584682791,73.40423846762417,1.071381612572947,0.03736362533121828,20.29394291008624,1.2101805935819074,2.006701379423407,110.21840878150324,1.0547185215575918
797.6888680205717,35.92147085975304,12.791954769547518,7.743221312834269,387.245480888979,118.322153948734,7.6091758232622055,0.0002454126514872023,0.0002823219261445172,55.66783549268599,1.039754956416756,0.04298257921413182,15.529182705116265,1.4261672220954928,3.274065401536826,103.0192299376892,1.022737317088504
1186.400990046071,18.137271647906,13.9673712701382,7.9734454561747174,105.49871655444024,0.0,7.28852512106388,0.0006985752006946925,0.0007976149009849125,61.3654725300034,1.0755393064938394,0.041146294827189386,20.108711355251927,0.9452598638724101,2.000491836602505,62.36505353037014,1.1180002957006585
804.0720312618823,23.25453576733227,12.825951703292947,8.215309934713998,247.9649596005347,0.0,7.151218851590414,0.0003756245904284967,0.00043502399795304137,118.55570399093064,1.0369380611526124,0.041007861135281994,15.194852163458904,1.3219434562863028,3.7409305475688703,135.10027108583324,1.0148068765849714
935.4992496485168,15.461225233432419,16.630354633570665,8.20392164872719,77.6275783163726,0.0,7.115205265672346,0.0006376421818155172,0.0005681013790691563,72.0465230539864,1.073882400018911,0.04771727989234671,19.416872590756082,1.338267266591646,3.450409412850865,116.95964883256617,0.8193734355994283
650.9052403165151,15.428767752338,15.344621922889509,7.652725599287109,115.997637409023,299.8547463637001,6.937204079095303,0.0004376390506205819,0.000520921681195718,42.62006130258219,1.0781214602252893,0.04986634966187938,22.88918140185082,1.62313681798328,3.5339689991434597,110.53498070843422,1.0185082625750708
1293.777133785758,20.45989044538556,12.26540275655043,7.341621427604411,221.63520325984132,334.40193951588844,7.363280851194174,0.0006706232524280759,0.0007716871493968914,98.46969097551514,1.0542296789758407,0.04547229657810414,20.738086508280517,1.9765683685830244,1.8140587857591508,208.93958796725036,0.9848524355423615
768.1707210658002,30.534775841674303,17.26978733905161,7.314898324586164,284.1192085270098,86.75703936728522,6.603451691569074,0.0002763000847335126,0.0002930372071128163,49.15578053962602,1.0729166057362491,0.03535450092247123,18.75273834774216,1.312925001990351,2.021906213127123,148.87834750222686,0.8899001956987578
856.192258950625,11.014062425141137,15.576017397184103,8.022464997883198,43.23969680483275,0.0,6.6685327011055975,0.000790905461753251,0.0008982515989565103,78.11524504199646,1.042922706954802,0.04123326470307533,21.4511046590356,1.7754499032140183,1.814341551715553,107.99010526962044,1.0553763390357984
1332.8984157970847,31.769901948909656,14.65723831347826,7.9883031544110885,275.0478256945994,0.0,6.9889610371489095,0.0004633137838452183,0.00047002944115615957,100.60017041980433,1.0369854848646216,0.04923358681279845,20.708761399485116,1.8057759884949123,2.226235348666174,118.71151738235115,0.9559771962711875
1044.6172500776333,35.74695207923057,12.845628272084548,8.032268504752732,486.1078057704637,369.6550748329437,6.835333869156916,0.0003197609977081809,0.0003108051150669267,70.99975497125683,1.0668686368269356,0.04283863048990627,18.909217054109813,1.3512368333295295,1.871677037590842,62.70774156051269,0.9314283148614356
1307.0828916726464,24.538217670556822,14.819101144228291,8.083525118308573,349.54694673347836,0.0,7.041099851264201,0.0005804753283582287,0.0007260425535713607,38.54857554464248,1.05842628906307,0.03834479348546719,18.918950427872538,1.9407119054110287,2.196865795399624,113.72352573076121,1.185967008079478
1145.6999558812854,19.36029316886754,17.50395982385086,7.734500458391748,232.84244706114205,0.0,6.394117424704101,0.0006349829094035955,0.0007357704001992362,95.7509731956422,1.0726104749616532,0.03686815561760611,21.75175800033071,0.6500497565969636,2.8699914212068256,82.18561069989329,1.0931675289650562
1225.0977970475249,16.082330738812537,15.506528383869082,8.16674107562876,51.33167427940455,99.121129834148,6.987381632758409,0.0008014943775404729,0.0009428088702942796,113.34927063069938,1.0575921409159457,0.03793594624430882,21.36753976435477,0.9493573137411206,2.789453162869407,98.63887728609714,1.1269918235420664
719.1835807390495,14.756726123203606,14.75529506265951,7.854307780786608,101.30722480063807,429.8822610981601,7.048860594299247,0.0004999619989393434,0.0006404539467971895,90.90919992640923,1.0792963492346634,0.036318526485045965,21.493891375364385,1.6219458802232798,3.2811163236115317,83.06648997283143,1.1489157599004944
