t_d,C_Uchumayo_mgL,C_promedio_tramo_mgL,M_sedimento_g
1.625,0.0009195252789989681,0.0009393184449086886,0.023670714051684513
1.6666666666666667,0.0009340383712241327,0.0009366300810673341,0.024490775170580816
1.7083333333333333,0.0009363254542344009,0.0009212937469478876,0.025302874642980477
1.75,0.0009259996261605198,0.0008941157807624595,0.026095465869243457
1.7916666666666667,0.0009023390997799775,0.0008557119197837669,0.026857701138159804
1.8333333333333333,0.0008654667149774681,0.0008081167686130318,0.027579629463336246
1.875,0.0008182964623502712,0.0007554116859058474,0.028254322038743986
1.9166666666666667,0.0007656259224086057,0.000701520813862015,0.028878709855671987
1.9583333333333333,0.0007108796088719193,0.0006500419050544882,0.02945321446037913
2.0,0.0006580573972635606,0.0006046087520382398,0.029981731748005877
2.0416666666666665,0.0006103661090759704,0.000568411923156564,0.030471441484195356
2.0833333333333335,0.000571567023652411,0.0005440854723804057,0.03093240424105882
2.125,0.0005443771355547436,0.0005334273589030107,0.031376864396715706
2.1666666666666665,0.0005307233842769166,0.0005372035561185633,0.03181838670332192
2.2083333333333335,0.0005317368703129723,0.0005551032748500324,0.03227084196595594
2.25,0.0005473435229129387,0.0005857505587603398,0.03274736497225919
2.2916666666666665,0.0005755568487462996,0.0006261618420408489,0.03325913288629539
2.3333333333333335,0.0006132715673135996,0.0006729029471004428,0.0338140108970019
2.375,0.0006576065797095381,0.0007231066941497392,0.03441692831355426
2.4166666666666665,0.0007063650867100202,0.0007735557806565236,0.03506988593497406
2.4583333333333335,0.0007561445301932094,0.0008208560228356492,0.03577161379307141
2.5,0.0008039411867468031,0.0008620034342403136,0.036517661908341485
2.5416666666666665,0.0008464772542804892,0.000894432519565249,0.03730078799397209
2.5833333333333335,0.0008815293975910265,0.000916196679275681,0.03811147901044799
2.625,0.0009067922649483531,0.0009259921202707818,0.03893852842366447
2.6666666666666665,0.0009209140783244932,0.0009231929852081068,0.03976971788549099
2.7083333333333335,0.0009228889415928557,0.000907906707833394,0.040592485031796244
2.75,0.0009124313530146322,0.0008809295421106252,0.041394650005145264
2.7916666666666665,0.0008888254653221522,0.0008429090306524485,0.04216478753252621
2.8333333333333335,0.000852228830762502,0.0007958635952617568,0.0428924284927419
2.875,0.0008055611204150449,0.0007438196008472968,0.04357032779796929
2.9166666666666665,0.0007535097631345051,0.000690637734661465,0.04419525926979365
2.9583333333333335,0.0006995161190732009,0.0006398782623829294,0.044767708462112366
3.0,0.000647401320859341,0.0005951036848067969,0.04529180645618165
3.0416666666666665,0.0006004939066403122,0.000559466556645496,0.04577515082956441
3.0833333333333335,0.0005623974296505563,0.0005355581571719597,0.04622836101988962
3.125,0.0005356884030605491,0.0005251293281883894,0.04666435409312494
3.1666666666666665,0.0005224323152712768,0.0005289271174645358,0.047097430578360494
3.2083333333333335,0.0005236502682954137,0.000546647804084941,0.04754220728344591
3.25,0.0005391749731510915,0.0005769129209190804,0.04801252414686038
3.2916666666666665,0.0005671340169474149,0.0006167779812687251,0.0485201446214888
3.3333333333333335,0.0006044177552860469,0.0006628748438103058,0.049073319907869124
3.375,0.000648201938527866,0.0007123731669682335,0.04967725025397942
3.4166666666666665,0.0006963113286755396,0.0007620885028672275,0.05033404182540835
3.4583333333333335,0.0007453760259160185,0.0008086781586280111,0.051042327205153885
3.5,0.0007924282549379806,0.000849174045027233,0.05179739651316894
3.5416666666666665,0.0008342642177918201,0.0008810530017524376,0.05259159090764198
3.5833333333333335,0.0008686491263227407,0.0009023944309327196,0.05341484777867929
3.625,0.000893354288661991,0.0009119132826164858,0.05425534074138017
3.6666666666666665,0.0009070358533869013,0.0009090060321027767,0.055100156838611004
3.7083333333333335,0.0009087071517107087,0.000893775941403714,0.0559360413418032
3.75,0.0008980913140136364,0.0008669992183981358,0.056750126410865846
3.7916666666666665,0.000874563172808396,0.0008294172392274721,0.05753037389503042
3.8333333333333335,0.0008382570935169833,0.0007829460331440056,0.05826580622973725
3.875,0.0007921440259704824,0.0007316086108259089,0.05894881138916412
3.9166666666666665,0.0007407577935123331,0.0006791857487196853,0.05957604151729467
3.9583333333333335,0.0006875520942186917,0.0006291705020677524,0.060148023427223495
4.0,0.0006362301428135421,0.0005851063324128018,0.060669146946122784
4.041666666666667,0.0005900852546486117,0.00055006020746849,0.06114746366569042
4.083333333333333,0.0005527260893834166,0.0005265904324261259,0.061594188380329484
4.125,0.0005266172907769043,0.0005164075787034529,0.06202295004826593
4.166666666666667,0.000513727880032449,0.0005202330047800506,0.06244882657424275
4.208333333333333,0.0005151211073777388,0.0005377527679781762,0.0628872144864901
4.25,0.0005305935848409866,0.0005676020878578023,0.06335266567543217
4.291666666666667,0.0005582668075689318,0.0006069098091540058,0.0638575743015098
4.333333333333333,0.0005950994584696798,0.0006523267731254977,0.06441064633436927
4.375,0.0006383104354436008,0.0007010760651747091,0.06501733091079817
4.416666666666667,0.0006856943863748922,0.0007500249597900832,0.06567983128643558
4.458333333333333,0.000734068277582561,0.0007958637647460083,0.06639668495015962
4.5,0.000780275134357504,0.0008356818081868842,0.06716289936409636
4.541666666666667,0.0008214251209640505,0.0008669811064397675,0.06797036951510062
4.583333333333333,0.0008550783322344397,0.0008878863578967624,0.06880846707566224
4.625,0.000879223735311263,0.000897114821381325,0.06966469776542436
4.666666666666667,0.0008924311887076379,0.0008940932385752144,0.07052541703246612
4.708333333333333,0.000893787634106247,0.0008789223707565716,0.07137662020112519
4.75,0.0008830729898388886,0.0008524245154952684,0.07220474866893922
4.791666666666667,0.0008595987055315504,0.0008152496554673782,0.07299714678172493
4.833333333333333,0.0008236404149303578,0.0007694078954503332,0.07374222460221423
4.875,0.0007780601468634943,0.0007188120798341113,0.07443204401625673
4.916666666666667,0.0007274528497740793,0.0006671729139161853,0.07506310547987755
4.958333333333333,0.0006749618079882248,0.0006179714060110543,0.07563600426250748
5.0,0.0006245113579262259,0.0005746278232841228,0.07615542527472656
5.041666666666667,0.0005793060276080208,0.0005402195847605934,0.07662987131342713
5.083333333333333,0.0005425539876811406,0.0005172073984604631,0.07707119492448114
5.125,0.0005170713418261721,0.0005072725665355493,0.07749377709452371
5.166666666666667,0.0005046577902546941,0.0005111278937456472,0.07791350435836088
5.208333333333333,0.0005061925283091742,0.0005284419234440727,0.07834659357604261
5.25,0.0005216066492319466,0.0005578745284672991,0.07880837226629477
5.291666666666667,0.0005490093493278476,0.0005965851522716985,0.07931188946345342
5.333333333333333,0.0005853523555680732,0.000641282147016065,0.07986626785631089
5.375,0.0006279135525295619,0.0006892539938677052,0.08047724605218289
5.416666666666667,0.0006746281971401445,0.0007373973768565502,0.08114713595887472
5.458333333333333,0.0007221370836530708,0.000782451651050234,0.08187436283860991
5.5,0.0007676239527224852,0.0008215570766938992,0.08265363612931707
5.541666666666667,0.0008079077864386587,0.0008522591746331895,0.08347638111605535
5.583333333333333,0.0008408891097408926,0.00087269723887453,0.08433136329527907
5.625,0.0008644224283332913,0.0008816425607169226,0.0852053702958486
5.666666666666667,0.0008771414085875149,0.0008785076795238368,0.08608401117828532
5.708333333333333,0.0008782289031883145,0.0008634271235586781,0.08695251624032985
5.75,0.000867382015681047,0.0008372041581726407,0.08779660038087085
5.791666666666667,0.0008440153654153145,0.0008004771417683135,0.08860291561772801
5.833333333333333,0.0008083954340742692,0.0007552833472777374,0.08935926541557648
5.875,0.0007633828086380217,0.0007054645105774903,0.09005736824881788
5.916666666666667,0.0007135362150625505,0.000654663121096394,0.09069357618081728
5.958333333333333,0.0006618984528227729,0.0006062962557972143,0.0912685752189309
6.0,0.0006123396576743345,0.0005637267822174276,0.0917873406848311
6.041666666666667,0.000567993008258144,0.0005299709365405756,0.09225887190359726
6.083333333333333,0.0005320258665066064,0.0005074377161148525,0.09269568605567924
6.125,0.0005071762533925467,0.0004977684471240405,0.09311294792661119
6.166666666666667,0.0004951810270349491,0.0005016511408932777,0.09352739448967927
6.208333333333333,0.0004969042332318758,0.0005187490478658325,0.09395609881188717
6.25,0.0005122464802765835,0.0005477359114825999,0.094415189541565
6.291666666666667,0.0005393340429999239,0.0005858236430262993,0.09491836502885073
6.333333333333333,0.0005751726402228062,0.0006297855620023946,0.09547523934765975
6.375,0.0006171039790299947,0.0006769469127235348,0.0960918400023117
6.416666666666667,0.0006630701204009304,0.0007242455901577119,0.09677056123954275
6.458333333333333,0.0007097461668892951,0.0007684908940566473,0.09750971323077468
6.5,0.0007543845260935505,0.0008068548898927931,0.09830369534115914
6.541666666666667,0.0007938785589672958,0.00083693851328183,0.09914343550281474
6.583333333333333,0.0008261053548427991,0.0008569038282137238,0.10001706854283825
6.625,0.0008490232509476595,0.0008655484685454285,0.10091064509882905
6.666666666666667,0.0008612506942238051,0.000862307511001084,0.10180896950210072
6.708333333333333,0.0008620281105633665,0.0008473154684757509,0.10269647320912421
6.75,0.0008510485852165263,0.0008213670361256102,0.10355809920749452
6.791666666666667,0.0008277984512606541,0.0007851434901873561,0.10437977807699493
6.833333333333333,0.0007925669418948942,0.0007406400626580337,0.10514878146582393
6.875,0.0007482011420824622,0.0006916248302620895,0.1058563951425681
6.916666666666667,0.000699080413583328,0.0006416995501780695,0.10649883745206272
6.958333333333333,0.0006484073816112627,0.0005941953839319871,0.10707689325067203
7.0,0.0005997320377453317,0.0005524415906112978,0.10759584272677296
7.041666666666667,0.0005562334713486433,0.0005193516446616707,0.10806521812754327
7.083333333333333,0.0005211780618038344,0.000497321311338872,0.10849821438004305
7.125,0.0004969151561902183,0.00048792776628434715,0.10891082028472354
7.166666666666667,0.0004853609312301544,0.0004918348402061065,0.10932065954695341
7.208333333333333,0.00048729582860874016,0.0005087117490120943,0.10974569400420965
7.25,0.0005025573084782139,0.0005372480099698418,0.11020288780253881
7.291666666666667,0.0005293194526581692,0.0005746812336168229,0.11070662632895437
7.333333333333333,0.0005646341549411633,0.000617871864780919,0.11126697626371879
7.375,0.000605884198676658,0.0006641916087523846,0.11189027285613767
7.416666666666667,0.0006510728578001493,0.0007106255324304725,0.11257902447261038
7.458333333333333,0.0006969050181031077,0.0007540292152286398,0.11333141234192474
7.5,0.0007406718201646206,0.0007916346729699856,0.11414149966552783
7.541666666666667,0.0007793184253098545,0.0008210754340461571,0.11499970338395667
7.583333333333333,0.0008108051661089582,0.0008405582450904998,0.1158934857395568
7.625,0.0008330560918213747,0.0008488992155713668,0.11680813028157175
7.666666666666667,0.0008448143868057108,0.0008455515652597751,0.1177276149419289
7.708333333333333,0.0008452593313445157,0.000830659460216951,0.11863552871436384
7.75,0.000834155593631893,0.0008049945599953555,0.1195160132047207
7.791666666666667,0.000811036132364806,0.0007693045658699842,0.12035427453795798
7.833333333333333,0.0007762180250136457,0.0007255188296281052,0.12113701328462899
7.875,0.000732524188908014,0.0006773483727301772,0.12185507210724238
7.916666666666667,0.0006842050665855301,0.0006283304159045512,0.12250456762822845
7.958333333333333,0.0006344814439670231,0.0005817305160910366,0.12308638704463992
8.0,0.000586742912815128,0.0005408108162467552,0.12360612987487637
8.041666666666666,0.000544198392701899,0.0005084224549457822,0.12407387741304948
8.083333333333334,0.0005099615288795224,0.00048690572982901486,0.12450354823891349
8.125,0.00048637026366618943,0.00047779435164402946,0.12491197018823319
8.166666666666666,0.0004752719231238654,0.00048172875133193233,0.12531768829213571
8.208333333333334,0.00047738523008949383,0.0004983707728166182,0.12573957599366814
8.25,0.0004925575946578073,0.000526421111060438,0.12619544051077336
8.291666666666666,0.0005189797047944204,0.0005631986477429964,0.1267003714674786
8.333333333333334,0.0005537494529911764,0.0006056013616328483,0.12726496780773744
8.375,0.0005943260534732923,0.0006510533858534715,0.12789584298520737
8.416666666666666,0.0006386998798769503,0.0006965915947526019,0.1285955929325211
8.458333333333334,0.0006836616136132784,0.0007391282434702114,0.12936227409487033
8.5,0.0007265221344917648,0.0007759549288838827,0.13018959710245007
8.541666666666666,0.0007643064387454349,0.0008047365323397991,0.13106744531321848
8.583333333333334,0.0007950272531949072,0.0008237260793378643,0.13198259147816566
8.625,0.0008166066017725739,0.0008317607817910374,0.13291950846576453
8.666666666666666,0.0008278857627682595,0.0008283121864093462,0.1338613266139471
8.708333333333334,0.0008280043461338899,0.0008135299124895653,0.13479076366320672
8.75,0.0008167989570171754,0.0007881807006954961,0.13569113506654015
8.791666666666666,0.0007938437950701072,0.0007530450777695987,0.13654692851920852
8.833333333333334,0.0007594343662785467,0.0007099952378139489,0.13734417922483474
8.875,0.0007164177851458216,0.0006627070005720655,0.13807338791335072
8.916666666666666,0.000669003720551708,0.0006146185446102675,0.13873052178323045
8.958333333333334,0.0006201536080957728,0.000568956857383347,0.13931656188055905
9.0,0.0005734697674467168,0.0005288882397826132,0.13983748465285387
9.041666666666666,0.0005318990314346,0.0004972339343764236,0.14030392305007947
9.083333333333334,0.0004984417465121197,0.0004762381402496104,0.14073054920388375
9.125,0.00047560456987677296,0.0004674162951500609,0.1411350710457199
9.166666666666666,0.00046494016906156727,0.0004713774331247623,0.14153696198367416
9.208333333333334,0.0004672306119304057,0.00048777462870037476,0.1419560328434007
9.25,0.0004823241224372137,0.0005153410822724132,0.14241094891735537
9.291666666666666,0.000508385093782366,0.0005514301288921656,0.14291755469130216
9.333333333333334,0.0005425998455282672,0.0005930223529999595,0.14348692944190375
9.375,0.0005824628320717038,0.0006375803615088266,0.144125996870615
9.416666666666666,0.0006259943903975096,0.0006822013887235808,0.14483745530095848
9.458333333333334,0.0006700693315351476,0.0007238583941998431,0.14561921424837662
9.5,0.0007119963601287863,0.0007598835712187479,0.1464646189517484
9.541666666666666,0.0007489316525105261,0.0007879992615512275,0.14736299848191553
9.583333333333334,0.0007788410947310929,0.0008064886728165153,0.14830041230034174
9.625,0.0007997638952855259,0.0008142135469985889,0.14926050999119578
9.666666666666666,0.0008105390776098169,0.0008106681207753031,0.1502255320233837
9.708333333333334,0.0008103401266884778,0.000796001667228327,0.1511772996484291
9.75,0.0007990695522120855,0.0007710148578987191,0.1520982853571364
9.791666666666666,0.0007762571892810273,0.0007364136910828751,0.15297226249597712
9.833333333333334,0.000742293851814403,0.0006941332323540409,0.15378456719388017
9.875,0.0006999663740380606,0.0006477566478709645,0.15452534856950695
9.916666666666666,0.0006534722269041469,0.0006006284552117153,0.15519045026548864
9.958333333333334,0.0006056053007397555,0.0005559309512333863,0.15578096922338586
10.0,0.0005598761298061296,0.0005167380141690332,0.15630324638804857
10.041666666666666,0.000519366149778367,0.00048582092649229904,0.15676850623842936
10.083333333333334,0.0004867959593921248,0.000465368929830589,0.1571921830312162
10.125,0.0004645858199340175,0.00045683915776323873,0.15759288402380922
10.166666666666666,0.00045439882973685893,0.0004608228052538533,0.157991045387845
10.208333333333334,0.0004569041316709936,0.00047697340307765296,0.15840743245706682
10.25,0.00047185749711037246,0.000504026172198131,0.15886159506069547
10.291666666666666,0.0004975567825516266,0.0005394234672273678,0.15937010850263988
10.333333333333334,0.0005312023957511857,0.0005801882045521766,0.15994457931939682
10.375,0.0005703423305369101,0.0006238430388950082,0.16059223908617212
10.416666666666666,0.0006130385335611268,0.0006675301968289006,0.16131587454310692
10.458333333333334,0.0006561726982118759,0.0007082828097788883,0.16211324225907311
10.5,0.000697190418423361,0.0007434966193876856,0.1629773148796313
10.541666666666666,0.0007332103854671421,0.0007709350016629203,0.16389683311133096
10.583333333333334,0.0007623331220574802,0.0007889172336799456,0.1648571247313091
10.625,0.0007825870192644399,0.0007963361004223555,0.1658409948928582
10.666666666666666,0.000792847016920601,0.0007926990662458599,0.16682977189667886
10.708333333333334,0.0007923643138313222,0.0007781696569137708,0.1678043740562987
10.75,0.0007809984564134618,0.0007535361452252187,0.16874642744508353
10.791666666666666,0.0007583747517519889,0.0007195138442301998,0.16963891186220853
10.833333333333334,0.0007248778890560146,0.0006780234148933996,0.17046653452383662
10.875,0.0006832869003027548,0.0006325748528080888,0.17121905892716874
10.916666666666666,0.0006376995791788601,0.000586432812604905,0.17189221553596518
10.958333333333334,0.0005908434945458593,0.0005427126351382939,0.17248722801499283
11.0,0.0005461545497761439,0.0005044175509163744,0.1730108227157349
11.041666666666666,0.0005066396682938373,0.00047425215294888927,0.17347482259494595
11.083333333333334,0.00047495185091130007,0.0004543463374647229,0.17389545211047067
11.125,0.0004534518290576513,0.00044611425154908934,0.17429223193557453
11.166666666666666,0.0004437258126030968,0.00045012091833235074,0.17468657827053302
11.208333333333334,0.00044640998331870667,0.00046601679847329685,0.17510022541699882
11.25,0.0004612654494967504,0.0004925664984869359,0.17555362592065996
11.291666666666666,0.0004865752065956008,0.0005272401003034291,0.17606410141821013
11.333333333333334,0.0005196269337180043,0.0005671692968658097,0.1766437608544468
11.375,0.0005580336045831312,0.000609903092885617,0.1773001670074046
11.416666666666666,0.0005998680630815196,0.0006526361307915018,0.17803618104836968
11.458333333333334,0.0006420719442883682,0.0006924861558495269,0.1788494026363331
11.5,0.0006821200580915407,0.0007268713458975968,0.17973241827848208
11.541666666666666,0.0007172912026196809,0.0007536319998942072,0.1806733775261802
11.583333333333334,0.0007455503601564398,0.0007711046875217887,0.1816568464172066
11.625,0.0007651740140163575,0.0007782195994426991,0.18266477567915906
11.666666666666666,0.0007749163361317586,0.0007744993101815881,0.18367756138919678
11.708333333333334,0.000774145200847775,0.0007601107790407443,0.18467519635830063
11.75,0.0007626855580038873,0.0007358297456653102,0.18563842277558817
11.791666666666666,0.0007402591812753761,0.0007024157909530749,0.18654944392919223
11.833333333333334,0.0007072604703596602,0.0006617374177624795,0.1873923594818719
11.875,0.0006664374922736339,0.0006172351219920571,0.18815654254769343
11.916666666666666,0.0006217764978979896,0.0005721031779909082,0.18883760308957756
11.958333333333334,0.0005759285363900506,0.0005293656485725368,0.18943690661587767
12.0,0.0005323753219567225,0.0004919892893181154,0.18996157302671557
12.041666666666666,0.0004937756016813602,0.0004625847352264653,0.1904240406833264
12.083333333333334,0.00046298859866642357,0.00044322449881918787,0.1908413450227618
12.125,0.00044225828110520726,0.0004352945208083825,0.1912339288604241
12.166666666666666,0.00043296311922933893,0.0004393245918011244,0.19162420061681054
12.208333333333334,0.00043581344226787587,0.0004549609646160071,0.1920348849089724
12.25,0.0004505609211664012,0.00048098341619004026,0.19248731770307728
12.291666666666666,0.00047548190954652,0.0005149474171331948,0.19299957093153838
12.333333333333334,0.0005079354296600947,0.0005540236470715678,0.19358430869035503
12.375,0.0005455958974226941,0.0005958232479461986,0.19424937869266096
12.416666666666666,0.0005865342546629695,0.0006376061006967662,0.19499773170132212
12.458333333333334,0.0006278320847657803,0.0006765313123590028,0.19582679625029256
12.5,0.0006669015659630728,0.0007100984311398002,0.19672875699655987
12.541666666666666,0.0007011691315619798,0.0007361664443668075,0.19769116985269897
12.583333333333334,0.0007286414667675462,0.0007531387554799797,0.19869782485557366
12.625,0.0007475730256539462,0.0007599484707808969,0.19972979438563077
12.666666666666666,0.0007568396826133454,0.000756150303376018,0.2007665402300193
12.708333333333334,0.0007557540759290537,0.0007419061042805345,0.20178709050777532
12.75,0.0007442523365339613,0.0007180128458818576,0.2027713053924128
12.791666666666666,0.000722023047107444,0.0006852099157332517,0.20370065268563145
12.833333333333334,0.0006895424197570106,0.0006453577294371901,0.20455857202765945
12.875,0.0006495055953119909,0.000601817387243094,0.20533406693100392
12.916666666666666,0.0006057875726799803,0.0005576997993781015,0.2060226398835264
12.958333333333334,0.0005609802525637591,0.0005159694886896105,0.2066258095876328
13.0,0.000518477703832493,0.00047950898588346717,0.2071511042079265
13.041666666666666,0.00048092762314218187,0.0004508718761256125,0.20761159235908794
13.083333333333334,0.0004510211192890107,0.00043206681303330463,0.20802511924911427
13.125,0.0004309911736022089,0.0004244345093974881,0.20841306946647653
13.166666666666666,0.0004221654487469534,0.00042848405102276156,0.2087988494304792
13.208333333333334,0.000425185571061084,0.00044385824302939516,0.2092061710981046
13.25,0.00043980730888023645,0.0004693598556573318,0.20965727856898983
13.291666666666666,0.00046433586546331827,0.0005025977820986632,0.2101709992521681
13.333333333333334,0.0004961806593525628,0.0005408167462764619,0.2107605033550976
13.375,0.0005330776951352399,0.0005816803635799937,0.2114339552958281
13.416666666666666,0.0005731429915139116,0.0006225019964209945,0.2121943891499501
13.458333333333334,0.0006134832415733809,0.0006605053182816255,0.21303905393736158
13.5,0.0006516084917626574,0.0006932439476841941,0.21395972261168555
13.541666666666666,0.0006849596860515475,0.0007186286516821807,0.21494332865476112
13.583333333333334,0.0007116342834262585,0.0007350975832431962,0.2159728945930591
13.625,0.0007298912422297189,0.0007416100779690331,0.21702860504943605
13.666666666666666,0.0007386821515708775,0.0007377410774516935,0.2180889535525151
13.708333333333334,0.0007373096794743366,0.0007236609037535978,0.21913202461363743
13.75,0.0007257602839867575,0.0007001509715005615,0.22013680899817797
13.791666666666666,0.0007037710033907743,0.0006679899858526222,0.221083971015073
13.833333333333334,0.000671837638917396,0.0006289721905372264,0.22195642178262473
13.875,0.0006325821315218748,0.0005863873596558929,0.2227426554490377
13.916666666666666,0.0005897696220279548,0.0005433025248928941,0.2234381412753477
13.958333333333334,0.000546076446509224,0.0005025766915340906,0.22404457899056873
14.0,0.0005046188339636508,0.00046704605785466804,0.22456989297924984
14.041666666666666,0.0004680489591148048,0.00043916692060098005,0.2250277965571932
14.083333333333334,0.0004391194422704636,0.0004209210798919822,0.22543694418695143
14.125,0.00041973295017401334,0.0004135863961130507,0.22581967209249193
14.166666666666666,0.00041136719001706615,0.0004176505266921688,0.22620038979043858
14.208333333333334,0.00041457567661325835,0.0004327630985491356,0.22660379995060337
14.25,0.00042906102944111665,0.00045775032070785116,0.22705308162648746
14.291666666666666,0.0004531899764843741,0.000490252087683217,0.22756778175145573
14.333333333333334,0.00048441607642075275,0.0005276068858547101,0.22816155380900097
14.375,0.0005205343564873143,0.0005675394807893671,0.22884289710921615
14.416666666666666,0.0005597476036843927,0.0006073981330621804,0.22961492864695732
14.458333333333334,0.0005991025518999658,0.0006444828410178721,0.230474703943919
14.5,0.000636302876200016,0.0006763916399554373,0.2314135883216041
14.541666666666666,0.0006687452955441385,0.0007011000736581389,0.23241788346237588
14.583333333333334,0.0006946030665754887,0.000717063928798079,0.23346981710082573
14.625,0.0007122251368809853,0.0007232950869647614,0.2345486686523228
14.666666666666666,0.0007205276090258568,0.0007193666585905335,0.23563199295197548
14.708333333333334,0.0007189198065044918,0.0007054643568904802,0.2366969426539315
14.75,0.0007073281250837657,0.0006823522282521603,0.2377215973592538
14.791666666666666,0.000685572626646253,0.0006508039384012869,0.23868586510263007
14.833333333333334,0.000654155962456106,0.0006126379824808536,0.23957195040232312
14.875,0.0006157141804422762,0.0005710396191620884,0.24036814674598458
14.916666666666666,0.0005738937282543319,0.0005289702564199575,0.24106975881358564
14.958333333333334,0.0005312246383700779,0.0004892646618685588,0.24167865394040577
15.0,0.0004908322746752571,0.0004546463091510768,0.2422031944279017
15.041666666666666,0.0004553424555388516,0.000427541764399226,0.24265773428689152
15.083333333333334,0.00042722628374932087,0.0004098434845977824,0.2430617619092521
15.125,0.0004085853857376939,0.0004028025995538022,0.24343855495357683
15.166666666666666,0.00040065669785753266,0.0004068829854333808,0.24381352017430497
15.208333333333334,0.0004040048167691962,0.0004217259898513726,0.24421234172748238
15.25,0.0004183543685263327,0.0004461772894390047,0.24465907877519508
15.291666666666666,0.0004420757906117438,0.0004779631504206235,0.24517403038767913
15.333333333333334,0.0004726859234801954,0.0005144673436875744,0.2457713965635573
15.375,0.0005080564415886031,0.0005534668044873594,0.24645996829474062
15.416666666666666,0.0005463814434400283,0.0005923658189428162,0.2472429016497955
15.458333333333334,0.0005847977654948957,0.0006285378142144402,0.2481170718571091
15.5,0.0006210318374891441,0.0006596258666061853,0.24907342066988214
15.541666666666666,0.0006526014028884142,0.0006836636356794971,0.2500976162613304
15.583333333333334,0.0006776482505806383,0.0006991353470523873,0.25117111588067453
15.625,0.0006946489102845394,0.0007050857989373346,0.25227227660859175
15.666666666666666,0.000702471329263617,0.0007011043075958033,0.2533777012807542
15.708333333333334,0.0007006269068495829,0.0006873828692457423,0.2544635968268494
15.75,0.0006890152750213942,0.0006646793877893195,0.2555071807060826
15.791666666666666,0.0006675178958086441,0.0006337718883684254,0.2564875713926197
15.833333333333334,0.0006366433278923819,0.0005964438505896774,0.2573863753697844
15.875,0.0005990014051054906,0.0005558235934730578,0.2581915338747233
15.916666666666666,0.0005581680643714598,0.0005147821447787669,0.2588983079652071
15.958333333333334,0.0005165242751378697,0.00047607918949386956,0.2595087223529991
16.0,0.00047723210820318417,0.00044237976029589147,0.26003157707682595
16.041666666666668,0.00044273231265494636,0.0004160352014857778,0.2604818690376974
16.083333333333332,0.00041550343892496854,0.0003988818823446184,0.2608799221128921
16.125,0.00039754991772959796,0.00039213107784501834,0.26124994929369627
16.166666666666668,0.0003900475166467787,0.0003962225002470591,0.26161834919319543
16.208333333333332,0.0003935477179297769,0.00041079769527040225,0.2620117779347916
16.25,0.00040775666238571274,0.0004347294555158206,0.26245518430581266
