t_d,C_procesos,C_integrado,P5,P95
2.0416666666666665,0.0006103661090759704,0.0007480925256217606,0.0005991745192670889,0.0008447688035797573
2.0833333333333335,0.000571567023652411,0.0007158214116986099,0.0005647395927890525,0.0008316186576852832
2.125,0.0005443771355547436,0.0006867438741063295,0.0005309036666944914,0.0008068618140177338
2.1666666666666665,0.0005307233842769166,0.0006742969511274134,0.000511295729150453,0.0007930484804131898
2.2083333333333335,0.0005317368703129723,0.000673986294007625,0.0005130229226781039,0.0007950992177103408
2.25,0.0005473435229129387,0.0006852399071922156,0.0005340406425718875,0.0008131248675594648
2.2916666666666665,0.0005755568487462996,0.0007042721591735883,0.0005576375285078933,0.0008096639203628664
2.3333333333333335,0.0006132715673135996,0.0007149050205015059,0.0005802116853466895,0.00084680319979139
2.375,0.0006576065797095381,0.0007456719273189006,0.0006198530067073613,0.0008909406245176579
2.4166666666666665,0.0007063650867100202,0.0007815679302156488,0.0006762601871588332,0.0009277053322581221
2.4583333333333335,0.0007561445301932094,0.0008389023819802519,0.0007017793476114803,0.0009718081996478504
2.5,0.0008039411867468031,0.0008652621162240321,0.0007484806059553424,0.0010170325211647671
2.5416666666666665,0.0008464772542804892,0.0009160823095057327,0.0007924766471274345,0.001059210554443064
2.5833333333333335,0.0008815293975910265,0.0009474164280142647,0.0008515188692493664,0.0010942626977536014
2.625,0.0009067922649483531,0.0009759736194812679,0.0008747984553398138,0.001127254311608665
2.6666666666666665,0.0009209140783244932,0.000989078249762152,0.0008951090379447289,0.0011452078536945585
2.7083333333333335,0.0009228889415928557,0.0010210351173135293,0.0008908885852550058,0.0011467648667836756
2.75,0.0009124313530146322,0.0010137648195142248,0.0008879474148103191,0.0011451547960145024
2.7916666666666665,0.0008888254653221522,0.0010045382990444597,0.0008580758998564529,0.001122115620182279
2.8333333333333335,0.000852228830762502,0.0009759491194093152,0.0008185200139064497,0.0010544253607561865
2.875,0.0008055611204150449,0.0009192183999710172,0.0007768531915663607,0.0009998174879188345
2.9166666666666665,0.0007535097631345051,0.0008579931834288956,0.0007342638084351996,0.0009486144386594832
2.9583333333333335,0.0006995161190732009,0.0008068258762981875,0.0006923810870739711,0.0008937212745583677
3.0,0.000647401320859341,0.0007608574788362807,0.0006403531841340918,0.0008407125210524725
3.0416666666666665,0.0006004939066403122,0.0007210302109364025,0.0005893023168314308,0.0007975565219046695
3.0833333333333335,0.0005623974296505563,0.0006874341738071809,0.0005555699987871978,0.0007851089844439989
3.125,0.0005356884030605491,0.0006602385294915798,0.0005216500300896852,0.0007608330022841099
3.1666666666666665,0.0005224323152712768,0.0006469814879682665,0.0005024397560342015,0.0007474173321681205
3.2083333333333335,0.0005236502682954137,0.000642668505605579,0.0005043714165499335,0.0007496725364533529
3.25,0.0005391749731510915,0.0006525765884762972,0.0005252767663108546,0.0007676162385581884
3.2916666666666665,0.0005671340169474149,0.0006792068239732967,0.000548649792598397,0.0007639010093245521
3.3333333333333335,0.0006044177552860469,0.0006943863495208432,0.0005707929692085252,0.0008054970207082415
3.375,0.000648201938527866,0.0007280885789394402,0.0006098834614150776,0.0008523925328770154
3.4166666666666665,0.0006963113286755396,0.0007656719873035167,0.0006656415250137409,0.0008885081237646711
3.4583333333333335,0.0007453760259160185,0.00082310910430859,0.0006892517820008449,0.0009318962449116892
3.5,0.0007924282549379806,0.0008530366646865137,0.0007364027700359082,0.0009763761388969743
3.5416666666666665,0.0008342642177918201,0.0009041133878386952,0.0007796987065281536,0.0010178540674954245
3.5833333333333335,0.0008686491263227407,0.0009353773500461526,0.0008380736938704687,0.001052238976026345
3.625,0.000893354288661991,0.0009634716213858329,0.00086079557494284,0.0010846728848633322
3.6666666666666665,0.0009070358533869013,0.0009771079677533979,0.0008806659088965254,0.00109684169226046
3.7083333333333335,0.0009087071517107087,0.0010028677164471043,0.000876141891262247,0.001101232892061747
3.75,0.0008980913140136364,0.0009927043596573762,0.0008730424716987116,0.0010994645721737251
3.7916666666666665,0.000874563172808396,0.0009828435152921195,0.0008432342062257448,0.0010765031428287412
3.8333333333333335,0.0008382570935169833,0.0009567888991694522,0.0008039833725503193,0.001040453623510668
3.875,0.0007921440259704824,0.0008968504724033301,0.0007612954168362846,0.0009864003934742722
3.9166666666666665,0.0007407577935123331,0.0008323974885259074,0.0007209469347024158,0.0009350252221276674
3.9583333333333335,0.0006875520942186917,0.0007850941901698397,0.0006798521581088502,0.0008817572497038584
4.0,0.0006362301428135421,0.0007398447933647803,0.0006271948670015635,0.0008295413430066738
4.041666666666667,0.0005900852546486117,0.0007021325177964391,0.0005783287607291186,0.000787147869912969
4.083333333333333,0.0005527260893834166,0.0006674023324927088,0.0005453337544094464,0.0007754376441768592
4.125,0.0005266172907769043,0.0006402606032079955,0.0005104790471320348,0.0007517618900004652
4.166666666666667,0.000513727880032449,0.0006245250266631478,0.0004937353207953737,0.0007387128969292926
4.208333333333333,0.0005151211073777388,0.0006192075392259895,0.0004955457664724014,0.000741143375535678
4.25,0.0005305935848409866,0.0006287488224437976,0.0005163988888408924,0.0007581976033384399
4.291666666666667,0.0005582668075689318,0.0006596529813043795,0.0005370968221567643,0.000755033799946069
4.333333333333333,0.0005950994584696798,0.0006751920132485532,0.0005585754215856352,0.0007961787238918743
4.375,0.0006383104354436008,0.0007148528792644881,0.0005973061972676626,0.00084250102979275
4.416666666666667,0.0006856943863748922,0.0007553043038341043,0.0006523388216499439,0.0008779282177062014
4.458333333333333,0.000734068277582561,0.000813883481952129,0.0006752582726042378,0.0009205884965782317
4.5,0.000780275134357504,0.0008448941923128476,0.000721563888392282,0.0009642230183164977
4.541666666666667,0.0008214251209640505,0.000894603865250826,0.0007629995220699633,0.0010050149706676548
4.583333333333333,0.0008550783322344397,0.0009240044367985798,0.0008218171387190182,0.001038668181938044
4.625,0.000879223735311263,0.000948164611425318,0.0008439792605289624,0.0010703505423804226
4.666666666666667,0.0008924311887076379,0.000961913683716854,0.0008633754831541124,0.0010822370275811967
4.708333333333333,0.000893787634106247,0.0009819275406750165,0.0008585366125946356,0.0010861215853251035
4.75,0.0008830729898388886,0.0009657595464039677,0.0008553383864608143,0.0010844462479989772
4.791666666666667,0.0008595987055315504,0.0009513256168088411,0.0008255839778857495,0.0010615386755518956
4.833333333333333,0.0008236404149303578,0.000921473846359441,0.0007866809329005441,0.001025111270491983
4.875,0.0007780601468634943,0.0008616652515151058,0.0007445257766661468,0.0009715538036930469
4.916666666666667,0.0007274528497740793,0.0007952314815801976,0.0007068334423018889,0.0009209575677151765
4.958333333333333,0.0006749618079882248,0.0007491099010402532,0.0006664533232161101,0.0008684042527991545
5.0,0.0006245113579262259,0.0007076218395572651,0.0006148834923788268,0.000813774769006167
5.041666666666667,0.0005793060276080208,0.0006733449010137442,0.0005672530445286704,0.000775605932198141
5.083333333333333,0.0005425539876811406,0.000641633753211643,0.0005348651635473132,0.0007616137710968522
5.125,0.0005170713418261721,0.0006159257575297381,0.0005027364796954509,0.0007414532303754959
5.166666666666667,0.0005046577902546941,0.0006038946244405955,0.0004858998096902712,0.0007288800964773007
5.208333333333333,0.0005061925283091742,0.0006011424718530394,0.0004866171874038369,0.0007314520857928762
5.25,0.0005216066492319466,0.0006120651540300108,0.0005071158526562893,0.0007484479570551628
5.291666666666667,0.0005490093493278476,0.0006462906196473765,0.00052783936391568,0.0007450136310307477
5.333333333333333,0.0005853523555680732,0.0006608293310159024,0.0005488283186840285,0.0007856689103160306
5.375,0.0006279135525295619,0.0006983265510671923,0.0005869093143536238,0.0008321041468787113
5.416666666666667,0.0006746281971401445,0.0007387872443214398,0.0006412726324151962,0.0008668620284714537
5.458333333333333,0.0007221370836530708,0.000793737234924477,0.0006629625816310843,0.0009086573026487415
5.5,0.0007676239527224852,0.0008295215112071598,0.0007089127067572631,0.0009515718366814788
5.541666666666667,0.0008079077864386587,0.0008763635697295365,0.0007495830862666811,0.000991497636142263
5.583333333333333,0.0008408891097408926,0.0009099058711570767,0.0008076279162254711,0.001024478959444497
5.625,0.0008644224283332913,0.000932898456354236,0.0008414383267477684,0.0010555492354024508
5.666666666666667,0.0008771414085875149,0.0009471718833181328,0.0008420499024009376,0.0010669472474610735
5.708333333333333,0.0008782289031883145,0.000966751941095995,0.0008495398134256535,0.001070562854407171
5.75,0.000867382015681047,0.0009499081017003975,0.0008396474123029727,0.0010687552738411358
5.791666666666667,0.0008440153654153145,0.0009364339880956204,0.0008100006377695136,0.0010459553354356596
5.833333333333333,0.0008083954340742692,0.0009017668028125322,0.0007714359520444555,0.0010098662896358944
5.875,0.0007633828086380217,0.0008439562782691413,0.0007294839413970111,0.0009568764654675743
5.916666666666667,0.0007135362150625505,0.0007786397499029488,0.0006929168075903602,0.0009070409330036478
5.958333333333333,0.0006618984528227729,0.0007330617052807048,0.0006533899680506583,0.0008553408976337025
6.0,0.0006123396576743345,0.0006914838775243219,0.0006024324236846842,0.0008016030687542756
6.041666666666667,0.000567993008258144,0.0006578766017077793,0.0005559400251787936,0.0007642929128482641
6.083333333333333,0.0005320258665066064,0.0006296748418200664,0.0005243370423727789,0.000751085649922318
6.125,0.0005071762533925467,0.0006043902618098225,0.0004928413912618255,0.0007349110162326143
6.166666666666667,0.0004951810270349491,0.0005919734287015521,0.0004764230464705262,0.0007227562075482996
6.208333333333333,0.0004969042332318758,0.000590428094669246,0.0004767600894850424,0.0007255166650063219
6.25,0.0005122464802765835,0.0006008447294262194,0.0004977556837009262,0.0007424406623905436
6.291666666666667,0.0005393340429999239,0.0006361145126494651,0.0005181640575877563,0.000735338324702824
6.333333333333333,0.0005751726402228062,0.000646959261154249,0.0005386486033387615,0.0007754891949707636
6.375,0.0006171039790299947,0.0006870126587554353,0.0005760997408540565,0.0008212945733791439
6.416666666666667,0.0006630701204009304,0.0007257827569979461,0.0006297145556759821,0.0008687755326883322
6.458333333333333,0.0007097461668892951,0.0007813601045677386,0.0006622394192481612,0.0008962663858849657
6.5,0.0007543845260935505,0.000816466868723805,0.0006956732801283285,0.0009383324100525442
6.541666666666667,0.0007938785589672958,0.0008630699743302217,0.0007486527692159742,0.0009774684086709003
6.583333333333333,0.0008261053548427991,0.0008972753984863539,0.0007928441613273776,0.0010255006993701947
6.625,0.0008490232509476595,0.0009198882023417037,0.0008260391493621367,0.001040150058016819
6.666666666666667,0.0008612506942238051,0.000937395428658655,0.0008261591880372279,0.0010510565330973639
6.708333333333333,0.0008620281105633665,0.0009541117733401215,0.0008333390208007056,0.0010527567237947064
6.75,0.0008510485852165263,0.0009309344158004365,0.0008233139818384519,0.0010508165053890982
6.791666666666667,0.0008277984512606541,0.0009152562829487693,0.0007868919523572642,0.0010281330832934824
6.833333333333333,0.0007925669418948942,0.0008710973906352092,0.0007487156886074915,0.0009900985456013037
6.875,0.0007482011420824622,0.0008102281057724614,0.000709486053368012,0.0009400894609244981
6.916666666666667,0.000699080413583328,0.0007540588008135838,0.0006715692348535485,0.0008925626729289187
6.958333333333333,0.0006484073816112627,0.0007106704553884598,0.000633007125581559,0.0008418273678266857
7.0,0.0005997320377453317,0.0006719314673522552,0.0005801882646177134,0.000792002369131619
7.041666666666667,0.0005562334713486433,0.000641886292826216,0.0005410302988277454,0.0007556618530170498
7.083333333333333,0.0005211780618038344,0.000611341474362839,0.0005065974664124179,0.0007465976398166363
7.125,0.0004969151561902183,0.0005832715180366938,0.0004756885228019082,0.0007276568393366323
7.166666666666667,0.0004853609312301544,0.0005737076420231041,0.0004597111794081425,0.0007159430320498512
7.208333333333333,0.00048729582860874016,0.0005709821855886517,0.0004602599136043177,0.0007160073585596197
7.25,0.0005025573084782139,0.000579702181562503,0.0004811747406449675,0.0007327290319966675
7.291666666666667,0.0005293194526581692,0.0006138352861770319,0.0005013758547143953,0.0007221320956310106
7.333333333333333,0.0005646341549411633,0.0006277271614287292,0.0005212183467995295,0.0007649282510936141
7.375,0.000605884198676658,0.000666368408603971,0.0005579881892431309,0.0008083725939788642
7.416666666666667,0.0006510728578001493,0.0007029966383614346,0.000610825521817612,0.0008583611494795612
7.458333333333333,0.0006969050181031077,0.0007607544229516512,0.0006464064627302996,0.0008850081164907885
7.5,0.0007406718201646206,0.0007930727614920124,0.0006750688029418095,0.0009258445492602353
7.541666666666667,0.0007793184253098545,0.0008388568672280153,0.0007290252780427092,0.0009644911544054691
7.583333333333333,0.0008108051661089582,0.0008688551206322255,0.0007706522013359476,0.001005933919835691
7.625,0.0008330560918213747,0.0008878857578833854,0.0008031802189782628,0.0010199163080898714
7.666666666666667,0.0008448143868057108,0.0008984703876328859,0.0008060477398794093,0.0010285565077589082
7.708333333333333,0.0008452593313445157,0.0009101537651890906,0.0008096784703242657,0.0010317213537751927
7.75,0.000834155593631893,0.0008850145880076517,0.0007995292189962296,0.001029656923003802
7.791666666666667,0.000811036132364806,0.0008736008583312958,0.0007756603538813435,0.0010071041735969714
7.833333333333333,0.0007762180250136457,0.0008390663198116202,0.0007414367960874277,0.0009691467534847165
7.875,0.000732524188908014,0.0007888663153210846,0.0007028791245547485,0.0009198096325147109
7.916666666666667,0.0006842050665855301,0.0007401205433443444,0.0006652383660615155,0.0008715015713037717
7.958333333333333,0.0006344814439670231,0.000698928622762897,0.0006275150428137839,0.00081907181943122
8.0,0.000586742912815128,0.0006606374410336336,0.000575680589421078,0.0007728274895740662
8.041666666666666,0.000544198392701899,0.0006308290179092828,0.0005372067098399242,0.000740712932853152
8.083333333333334,0.0005099615288795224,0.0005997464863409465,0.0005038536867621253,0.0007299526891555637
8.125,0.00048637026366618943,0.0005723071894149323,0.00047299555568365727,0.0007116421886087492
8.166666666666666,0.0004752719231238654,0.0005625768777107578,0.000458056026178318,0.0006981506382191629
8.208333333333334,0.00047738523008949383,0.0005614308568332442,0.0004587831699615359,0.0007006270018365192
8.25,0.0004925575946578073,0.0005705052213631217,0.0004797584034278806,0.0007172595599724067
8.291666666666666,0.0005189797047944204,0.0006060175485018183,0.0005001061312118312,0.0007088785062501084
8.333333333333334,0.0005537494529911764,0.0006138252350398461,0.000517799743306511,0.0007478577945162782
8.375,0.0005943260534732923,0.0006493811123704252,0.000557761022231677,0.0007909649785828254
8.416666666666666,0.0006386998798769503,0.0006867245692706243,0.0006075225682555976,0.0008401387013636892
8.458333333333334,0.0006836616136132784,0.0007405120791124147,0.0006421926381559706,0.0008659152418082862
8.5,0.0007265221344917648,0.0007730202267250552,0.0006699891416301383,0.0009058453933947064
8.541666666666666,0.0007643064387454349,0.0008146615647310892,0.0007230833158394744,0.0009436296976483765
8.583333333333334,0.0007950272531949072,0.0008475353745923879,0.0007697970196990652,0.00099015600692164
8.625,0.0008166066017725739,0.0008632520937296919,0.0007938367226598565,0.0010034668180410706
8.666666666666666,0.0008278857627682595,0.000875509582268509,0.0008072479623934884,0.0010116278837214569
8.708333333333334,0.0008280043461338899,0.0008868664351671721,0.0008014935094748245,0.0010144663685645668
8.75,0.0008167989570171754,0.000862464343297325,0.0007912426067426966,0.0010123002863890844
8.791666666666666,0.0007938437950701072,0.000849622164881613,0.000762007320527902,0.0009899118363022727
8.833333333333334,0.0007594343662785467,0.0008175662939064747,0.0007246176121157344,0.0009520730230129776
8.875,0.0007164177851458216,0.0007704968319096921,0.0006898488903502596,0.000901864411699078
8.916666666666666,0.000669003720551708,0.0007249589847462287,0.0006500370200276934,0.000854461408216509
8.958333333333334,0.0006201536080957728,0.0006883248676053417,0.0006131872069425336,0.0008029051665065292
9.0,0.0005734697674467168,0.0006510141745539096,0.0005632843530759074,0.0007577155271522145
9.041666666666666,0.0005318990314346,0.000626828143633435,0.0005234752239933837,0.0007299456325875946
9.083333333333334,0.0004984417465121197,0.0005963557326160718,0.0004913391053346569,0.0007185511525188362
9.125,0.00047560456987677296,0.0005695240910467312,0.0004612350628341751,0.000700994740550008
9.166666666666666,0.00046494016906156727,0.0005608800460012722,0.00044672947305595415,0.0006878507390435219
9.208333333333334,0.0004672306119304057,0.0005596121478551189,0.0004476337527423821,0.0006905042385640881
9.25,0.0004823241224372137,0.0005707715595827918,0.0004668586939326267,0.0007070579426384702
9.291666666666666,0.000508385093782366,0.00060889259446578,0.00048368579194241543,0.0007004724347339816
9.333333333333334,0.0005425998455282672,0.0006108905070653465,0.0005008244075862404,0.0007347829791559103
9.375,0.0005824628320717038,0.0006455005979482258,0.0005387411929302844,0.0007771765492837782
9.416666666666666,0.0006259943903975096,0.000682371800729879,0.0005895529076500601,0.0008250996865194747
9.458333333333334,0.0006700693315351476,0.0007340479843820275,0.000628209319892352,0.0008503977518326966
9.5,0.0007119963601287863,0.0007654855423461276,0.000654865956570822,0.0008889012809907178
9.541666666666666,0.0007489316525105261,0.0008047784745879074,0.0007067873166468116,0.0009258365733724576
9.583333333333334,0.0007788410947310929,0.0008354523144254637,0.0007517660267542343,0.0009715515104168157
9.625,0.0007997638952855259,0.0008519942407136577,0.0007660577179203809,0.0009841942251686408
9.666666666666666,0.0008105390776098169,0.0008610399480190246,0.000788188509040502,0.0009918513121776325
9.708333333333334,0.0008103401266884778,0.0008760861904226222,0.0007821165218348686,0.000994372262733773
9.75,0.0007990695522120855,0.0008522303335969613,0.0007724043706481098,0.0009921409951986126
9.791666666666666,0.0007762571892810273,0.0008383663779984216,0.0007385846466988837,0.0009698953441278111
9.833333333333334,0.000742293851814403,0.0008064797770583347,0.0007043271015182897,0.0009323843764327768
9.875,0.0006999663740380606,0.0007619007367034091,0.0006713643929561856,0.0008848219312593758
9.916666666666666,0.0006534722269041469,0.0007198572600710619,0.0006315619047576813,0.0008383388452370067
9.958333333333334,0.0006056053007397555,0.0006858196129760772,0.0005956952779640653,0.0007877657898185706
10.0,0.0005598761298061296,0.0006461870173143182,0.0005465124186582439,0.000743530820179686
10.041666666666666,0.000519366149778367,0.0006220648873592326,0.000509270904122556,0.0007168216815994203
10.083333333333334,0.0004867959593921248,0.0005875208690289375,0.00047802188000006747,0.0007019431797015008
10.125,0.0004645858199340175,0.0005598437586773616,0.0004447053274296547,0.0006823495306157826
10.166666666666666,0.00045439882973685893,0.0005514049274712426,0.0004345166955166512,0.0006697693305713617
10.208333333333334,0.0004569041316709936,0.0005505465438570368,0.0004390600589548198,0.0006726376891572243
10.25,0.00047185749711037246,0.0005616413053095499,0.00045981629329222985,0.000689051248164177
10.291666666666666,0.0004975567825516266,0.0006009573670319927,0.0004799532558832374,0.0006864751707211899
10.333333333333334,0.0005312023957511857,0.0006050553881068819,0.0004975934979761973,0.0007247295560675928
10.375,0.0005703423305369101,0.0006376187384895786,0.0005337678046461266,0.0007664000744377486
10.416666666666666,0.0006130385335611268,0.0006748696684055651,0.0005837441640643133,0.0008057222065200913
10.458333333333334,0.0006561726982118759,0.0007234703428969961,0.0006214597998197164,0.0008378566935425607
10.5,0.000697190418423361,0.000754406854446639,0.0006465776677715586,0.0008759440444619797
10.541666666666666,0.0007332103854671421,0.0007929222713093127,0.0006974748616306769,0.0009119640115057608
10.583333333333334,0.0007623331220574802,0.0008242700981456612,0.0007421198525772165,0.000949115044723754
10.625,0.0007825870192644399,0.000838901763674425,0.0007535312593805578,0.0009688660543242421
10.666666666666666,0.000792847016920601,0.0008479870590682215,0.000777014101257448,0.0009760079566651041
10.708333333333334,0.0007923643138313222,0.0008638621086632246,0.0007711737548725509,0.0009782451550533046
10.75,0.0007809984564134618,0.0008402600781955183,0.0007562982493968923,0.0009759186045766764
10.791666666666666,0.0007583747517519889,0.0008244260203943733,0.0007245757640819821,0.0009538616117754599
10.833333333333334,0.0007248778890560146,0.000791096300071831,0.0006916952797095281,0.0009168171188510757
10.875,0.0006832869003027548,0.0007469411345734227,0.0006586212034097402,0.0008699911627007571
10.916666666666666,0.0006376995791788601,0.0007043829730162098,0.0006200964909694257,0.0008244149026884071
10.958333333333334,0.0005908434945458593,0.0006696093724535548,0.0005848697559590294,0.0007748526888013617
11.0,0.0005461545497761439,0.0006264528625985759,0.0005367271228171185,0.0007316579453263875
11.041666666666666,0.0005066396682938373,0.0005993221024063308,0.0004999686473244708,0.0007121079777559698
11.083333333333334,0.00047495185091130007,0.0005638719259997567,0.0004694416099157876,0.0006842481644352768
11.125,0.0004534518290576513,0.0005375984086137899,0.0004368351749498334,0.0006657952797276014
11.166666666666666,0.0004437258126030968,0.0005325077697176883,0.00043034585988019694,0.0006559096809463297
11.208333333333334,0.00044640998331870667,0.0005316072111619378,0.0004316438674133963,0.0006566819403260286
11.25,0.0004612654494967504,0.0005434149194183467,0.0004522684461989089,0.0006737290079979304
11.291666666666666,0.0004865752065956008,0.0005846223586084176,0.0004739900847212365,0.0006811809282492894
11.333333333333334,0.0005196269337180043,0.0005932123562826098,0.0004932227637500583,0.0007137807378129334
11.375,0.0005580336045831312,0.0006265418437817847,0.0005281620328504757,0.0007540913484839697
11.416666666666666,0.0005998680630815196,0.0006644878989398424,0.000574285125069278,0.0007925517360404842
11.458333333333334,0.0006420719442883682,0.0007156326570529529,0.0006110704773807805,0.000823755939619053
11.5,0.0006821200580915407,0.0007445142642951027,0.0006483176493449662,0.0008608736841301594
11.541666666666666,0.0007172912026196809,0.0007841062826989417,0.0006852671102677875,0.0008960448286582996
11.583333333333334,0.0007455503601564398,0.000813011482665877,0.000707784664473077,0.0009323322828227136
11.625,0.0007651740140163575,0.0008291430537062013,0.0007398495825837088,0.0009514530490761598
11.666666666666666,0.0007749163361317586,0.0008380131353994462,0.0007627948519531773,0.0009579879232312886
11.708333333333334,0.000774145200847775,0.0008547628083121842,0.000756317689564943,0.0009600260420697576
11.75,0.0007626855580038873,0.0008296147379547319,0.0007413483986632571,0.0009576057061671018
11.791666666666666,0.0007402591812753761,0.0008145912369316926,0.0006945481076788458,0.0009357460412988471
11.833333333333334,0.0007072604703596602,0.0007773504500728657,0.000680679251789876,0.0008991997001547212
11.875,0.0006664374922736339,0.0007365722002325057,0.0006467902001746442,0.0008531417546716362
11.916666666666666,0.0006217764978979896,0.0006943735702796029,0.0006072513664994188,0.0008084918214075367
11.958333333333334,0.0005759285363900506,0.00065883174129792,0.0005730327546140842,0.0007599377306455531
12.0,0.0005323753219567225,0.0006151968149709618,0.0005259920955179983,0.0007178787175069662
12.041666666666666,0.0004937756016813602,0.0005865538622033462,0.0004901825375228572,0.0007036966884585114
12.083333333333334,0.00046298859866642357,0.000550894855160562,0.00046071670077167415,0.0006722849121904004
12.125,0.00044225828110520726,0.0005237615521439942,0.0004288799700981524,0.0006546017317751574
12.166666666666666,0.00043296311922933893,0.0005157147110716481,0.0004195831665064391,0.0006451469875725719
12.208333333333334,0.00043581344226787587,0.0005146017637138037,0.0004210473263625655,0.0006460853992751978
12.25,0.0004505609211664012,0.0005279600509877156,0.00043772437062138944,0.0006630244796675813
12.291666666666666,0.00047548190954652,0.0005731080181008999,0.0004628967876721557,0.0006746042922903744
12.333333333333334,0.0005079354296600947,0.0005851187473792133,0.0004811059960791461,0.0007017830217662665
12.375,0.0005455958974226941,0.0006160780276469162,0.0005157243256900386,0.0007416536413235326
12.416666666666666,0.0005865342546629695,0.0006532437889807197,0.0005609513166507278,0.000779217927621934
12.458333333333334,0.0006278320847657803,0.0007050855949318469,0.0005968306178581926,0.0008095160800964651
